ptl_cond,ntl_cond,chla_cond,turb_cond,anc_cond,salinity_cond,ptl,ntl,chla,st,region,lon_dd,lat_dd,lakename
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,63,1011,13.01,MT,West,-109.0848391,48.31132355,McCann Reservoir
2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,3:MOST DISTURBED,18,474,4.25,AZ,West,-111.2821257,33.58147205,Apache Lake
2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,64,498,31.52,LA,South,-93.38700366,32.40169424,Lake Bistineau
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,3,48,0.5,MT,West,-109.7887823,45.08626125,Fossil Lake
3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,45,239,7.25,WA,West,-122.7050326,47.57177224,Kitsap Lake
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,134,1231,24.16,TX,South,-96.811485,30.24052123,Vernon Lake
2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,30,623,14.78,MI,North Central,-86.43464751,43.9294318,Pere Marquette Lake
3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,57,806,21.44,TX,South,-100.125119,28.57555508,Farias Lake
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,130,1209,27.58,UT,West,-109.297264,40.76550232,Matt Warner
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,19,366,1.52,MT,West,-112.8818444,44.95420653,Clark Canyon Reservoir
2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,32,440,19.87,PA,Northeast,-75.13142213,41.69516992,Laurel Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBED,1:LEAST DISTURBED,6,50,0.23,OR,West,-121.8732089,44.37178143,Big Lake
3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,90,777,23.2,MO,North Central,-92.96597494,38.16675267,Lake of the Ozarks
3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,185,845,5.66,AZ,West,-111.4026965,35.01980463,Ashurst
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,5,488,3.17,MI,North Central,-85.52570292,42.47147986,Warner Lake
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,99,848,57.2,TN,South,-87.19195879,36.25057107,Cheatham Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,6,354,4.48,MI,North Central,-87.46065203,46.57403434,Forestville Basin
3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,896,12241,542.4,SD,North Central,-99.20744764,45.27488186,Loyalton Dam
2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,18,269,18.72,TN,South,-83.36502827,35.93942679,Douglas Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,15,510,100.51,TX,South,-96.45333515,32.94495679,Caruth Lake
3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,35,1043,2.32,WY,West,-110.8356239,44.54399881,Feather Lake
2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,16,521,3.01,CO,West,-106.4529904,40.70732923,East Delaney Reservoir
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,8,366,3.12,MI,North Central,-84.21804073,42.27599914,Tims Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,17,338,22.63,IN,North Central,-86.7140735,39.72648692,Heritage Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,53,612,25.16,IN,North Central,-86.7140735,39.72648692,Heritage Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,17,338,22.63,IN,North Central,-86.7140735,39.72648692,Heritage Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,53,612,25.16,IN,North Central,-86.7140735,39.72648692,Heritage Lake
3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,441,918,7.52,SD,North Central,-97.20984727,44.92879744,Lake Kampeska
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,7,317,4.63,MI,North Central,-85.78652164,44.63943331,Bridge Lake
2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,19,216,2.29,UT,West,-110.4052879,40.80705076,Lake Blanchard
3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,304,1949,32.04,SD,North Central,-98.12948201,44.56839036,Lake Byron
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,42,749,32.54,MO,North Central,-94.41073448,37.66812885,Bushwacker
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,6,563,2.32,MI,North Central,-84.77214787,43.8526781,Clark Co. Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,8,723,3.29,MI,North Central,-85.89436967,41.90886578,Donnell Lake
2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,12,190,4.32,GA,South,-84.28783121,34.45201248,Sconti Lake
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,27,582,8.8,TX,South,-100.6327156,29.17488107,Arrow Tank
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,3,79,0.88,CA,West,-120.2096368,37.66235766,Lake Mcclure
3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,441,8803,314.61,SD,North Central,-99.36144816,45.69469839,NA
3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1537,3516,2.82,WY,West,-104.6435242,41.12635244,Wyoming Hereford Ranch Reservoir Number 2
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,55,1282,55.28,IL,North Central,-89.74974737,40.6317324,Lake Lancelot
2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,45,3516,167.04,FL,South,-81.8367232,28.82529643,Lake Griffin
1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,60,679,62,LA,South,-93.43654813,30.83484459,NA
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,53,1453,38.2,IA,North Central,-94.63032824,42.48541393,North Turn Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,7,157,2.23,CO,West,-105.4935103,39.96491779,Barker Reservoir
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,67,949,27.13,MO,North Central,-93.59341677,38.93960606,Edwin A Pape
3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,124,2156,116.4,DE,South,-75.51763692,38.98848369,Coursey Pond
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBED,1:LEAST DISTURBED,7,244,3.37,MI,North Central,-88.57570293,46.61381657,Big Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,4,131,1.04,CO,West,-106.3934507,39.27108433,Turquoise Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,6,267,1.06,UT,West,-112.7840699,37.52420141,Navajo Lake
2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,30,646,12.6,IN,North Central,-85.65000607,41.22680207,Robinson Lake
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,8,892,3.06,MI,North Central,-88.09978566,47.4572505,Lake Bailey
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,10,603,4.03,MI,North Central,-86.04986016,42.38300259,Saddle Lake
2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,74,548,23,KY,South,-84.27550077,38.71328174,Kincaid Lake
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,58,789,14.56,CA,West,-122.730427,38.07682398,Nicasio Reservoir
2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,32,606,17.44,MI,North Central,-83.79582456,42.51691372,Lake Brighton
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1,501,1.35,PA,Northeast,-78.62336887,40.35385773,Portage Reservoir
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,5,401,1.63,TN,South,-84.89743874,36.00712806,Lake Catherine
1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,9,139,5.45,ID,West,-116.5643475,47.52073005,Killarney Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,50,604,43.63,LA,South,-94.07719555,32.67017525,Caddo Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,18,536,5.3,MI,North Central,-83.0854123,42.724557,Stony Creek Lake
2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,120,699,25.47,OK,South,-97.59469662,35.56351286,Lake Hefner
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,48,628,24.8,AR,South,-92.27375111,34.53937366,Ferguson Lake
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,69,611,14.8,UT,West,-112.0878211,41.37561834,Willard Bay Reservoir
1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,27,1558,7.57,SD,North Central,-99.26440854,45.85043385,Long Lake2
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,61,303,13.68,KY,South,-88.07467739,35.41307522,Kentucky Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,7,90,0.68,WY,West,-109.5044313,42.92535091,North Fork Lake
3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,255,2709,197,MD,South,-76.8537467,39.21641749,Lake Kittamagundi
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,56,824,25.14,KS,North Central,-99.78514802,37.38533354,Clark State Fishing Lake
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,45,839,16.2,FL,South,-81.65126772,27.94018842,Lake Myrtle
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,16,531,2.02,IN,North Central,-84.92309094,41.58028332,Round Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,246,2766,115.56,NE,North Central,-102.4533862,42.40712576,Smith Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,20,420,12.53,GA,South,-83.65078368,32.48418587,Mossy Lake
3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,216,1361,72,IL,North Central,-89.35469451,38.94599172,Governor Bond Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,23,228,6.05,CO,West,-105.2232407,40.07823959,Boulder Reservoir
3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1129,3159,5.18,MT,West,-109.75936,48.96606399,Creedman Reservoir
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1,198,1.25,MT,West,-114.1200149,48.2461517,Lake Blaine
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,75,1216,55.32,FL,South,-81.49557857,29.45531325,Crescent Lake
3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,520,1058,7.6,NV,West,-119.1737894,41.9306954,Big Spring Reservoir
1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,32,506,61.44,LA,South,-92.47015483,31.10386776,Indian Creek Reservoir
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,11,232,4.36,WY,West,-109.2607748,44.78748289,Hogan Reservoir
2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,74,2091,52.7,IN,North Central,-85.97905159,41.04149545,Rock Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,21,676,9,OK,South,-96.71830238,34.95364916,Lake Konawa
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,5,139,3.1,AL,South,-85.8149094,33.32111369,Crooked Cr Watershed #3
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1,37,0.46,WA,West,-123.2647195,47.48799465,Cushman Lake
3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,26,374,3.56,UT,West,-111.4149738,40.95544299,Echo Reservoir
3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,328,4075,109.66,SD,North Central,-97.15487079,44.53735651,Lake Albert
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,39,2334,25.44,IA,North Central,-91.53532783,41.79161289,Lake McBride
3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,302,581,6.94,NV,West,-117.1542995,41.40500676,Chimney Reservoir
3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,36,162,0.45,OR,West,-121.7456252,44.02665452,Sparks Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,14,368,2.1,RI,Northeast,-71.55317818,41.8621338,Slack Reservoir
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,10,185,0.94,IN,North Central,-86.6622935,38.06356571,Saddle Lake
3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,37,830,22.24,MI,North Central,-87.80067574,45.87339726,Blomgren
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,31,178,1.48,ID,West,-111.4734759,44.10051186,Ashton Reservoir
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,89,788,31.4,MO,North Central,-90.78180772,38.79320182,Lake St. Louis
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,486,2981,20.88,NE,North Central,-100.645836,42.53347335,Whitewater Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,15,226,9.17,MT,West,-113.4075253,47.09945654,Salmon Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,10,18,0.67,OR,West,-122.4216059,43.66297627,Hills Creek Reservoir
3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,493,1494,17.49,SD,North Central,-98.27345753,45.74264146,Columbia
2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,108,403,14.85,OK,South,-95.95265017,36.89068214,Copan Lake
3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,255,2076,94.93,MT,West,-108.1899505,48.13399568,Wild Horse Reservoir
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,18,739,4.98,IA,North Central,-95.12645329,43.34114476,West Okoboji Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,3,27,0.66,ID,West,-116.7986927,47.44868765,Lake Coeur D'Alene
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,71,658,17.12,ID,West,-114.8909997,42.20289954,Cedar Creek Reservoir
2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,108,2041,104.4,TX,South,-96.06121126,32.45275022,Soil Conservation Service Site 137 Reservoir
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,13,430,3.32,MI,North Central,-88.11725533,46.60064001,Lake Keewaydin
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,8,326,5.32,MI,North Central,-88.11725533,46.60064001,Lake Keewaydin
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,13,430,3.32,MI,North Central,-88.11725533,46.60064001,Lake Keewaydin
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,8,326,5.32,MI,North Central,-88.11725533,46.60064001,Lake Keewaydin
3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,276,1398,194.4,ID,West,-116.1124743,42.29737384,Little Blue Creek Reservoir
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,59,1331,6.72,SD,North Central,-97.32017864,45.75699008,Turtlefoot Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,24,494,14.3,MS,South,-89.30335606,31.19633242,Elks Lake
3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,49,551,3.95,WY,West,-105.6303731,42.23979744,McFarlane Reservoir
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,11,278,4.41,IA,North Central,-93.5509726,41.43839158,South Banner Lake
3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,175,1190,19.2,NV,West,-118.6723206,39.58892136,Likes Lake
3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,277,4691,338.4,IA,North Central,-94.8984756,43.10411616,Virgin Lake
